,faithfulness,naturalness,score,motion,motion_index,selected
335,0.4462,0.3407,0.152,An_individual_reaches_down_to_their_toes_and_stands_up_straight,29,False
336,0.281,0.5412,0.1521,An_individual_raises_a_knee_towards_their_chest,40,False
337,0.33,0.4617,0.1524,A_person_claps,60,False
338,0.4318,0.353,0.1524,An_individual_touches_their_toes_and_returns_to_a_standing_position,55,False
339,0.4626,0.3297,0.1525,A_person_bends_to_touch_their_toes_and_stands_again,19,False
340,0.3653,0.4177,0.1526,Someone_moves_forward_by_rolling_and_then_stands,64,False
341,0.366,0.4184,0.1531,Someone_moves_forward_by_rolling_and_then_stands,0,False
342,0.4361,0.3511,0.1531,Someone_moves_forward_by_rolling_and_then_stands,18,False
343,0.3842,0.3985,0.1531,Someone_moves_forward_by_rolling_and_then_stands,84,False
344,0.3464,0.4423,0.1532,A_person_claps_their_hands,55,False
345,0.2983,0.5139,0.1533,An_individual_raises_a_knee_towards_their_chest,23,False
346,0.335,0.4579,0.1534,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,36,False
347,0.377,0.4069,0.1534,Someone_touches_their_toes_and_stands_back_up,14,False
348,0.3062,0.5014,0.1535,An_individual_raises_a_knee_towards_their_chest,96,False
349,0.3239,0.4742,0.1536,Someone_leaps_up_high,11,False
350,0.3479,0.4416,0.1536,A_person_raises_a_knee_to_their_chest,81,False
351,0.4135,0.3715,0.1536,Someone_rolls_forward_and_gets_up,31,False
352,0.3436,0.4476,0.1538,A_person_stretches_to_touch_their_toes_and_then_rises,65,False
353,0.3685,0.4176,0.1539,Someone_rolls_forward_and_gets_up,86,False
354,0.3502,0.4394,0.1539,A_person_lifts_their_knee_to_their_chest,20,False
355,0.3044,0.5056,0.1539,An_individual_raises_a_knee_towards_their_chest,5,False
356,0.4232,0.3638,0.154,A_person_rolls_ahead_and_gets_back_on_their_feet,56,False
357,0.2882,0.5342,0.154,A_person_raises_a_knee_to_their_chest,40,False
358,0.3159,0.4874,0.154,A_person_reaches_for_their_toes_and_gets_back_up,78,False
359,0.4069,0.3788,0.1541,A_person_lifts_their_knee_to_their_chest,56,False
360,0.4554,0.3385,0.1541,Someone_springs_up_off_the_ground,70,False
361,0.3368,0.4578,0.1542,A_person_raises_a_knee_to_their_chest,96,False
362,0.3737,0.413,0.1543,A_person_rotates_in_a_pirouette,7,False
363,0.4876,0.3167,0.1544,An_individual_reaches_down_to_their_toes_and_stands_up_straight,50,False
364,0.3762,0.4106,0.1545,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,5,False
365,0.4085,0.3785,0.1546,A_person_reaches_for_their_toes_and_gets_back_up,30,False
366,0.3017,0.5129,0.1547,An_individual_raises_a_knee_towards_their_chest,47,False
367,0.3373,0.4588,0.1547,An_individual_jumps_up_into_the_air,18,False
368,0.3622,0.4271,0.1547,A_person_raises_a_knee_to_their_chest,55,False
369,0.37,0.4184,0.1548,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,12,False
370,0.2853,0.5425,0.1548,An_individual_raises_a_knee_towards_their_chest,39,False
371,0.4153,0.373,0.1549,Someone_pushes_a_large_object,67,False
372,0.3287,0.4716,0.155,A_person_raises_a_knee_to_their_chest,0,False
373,0.415,0.3734,0.155,A_person_gives_a_round_of_applause,74,False
374,0.445,0.3482,0.155,Someone_rolls_forward_and_gets_up,79,False
375,0.4053,0.3829,0.1552,A_person_reaches_for_their_toes_and_gets_back_up,43,False
376,0.3848,0.4032,0.1552,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,41,False
377,0.4966,0.3128,0.1553,Someone_bends_down_to_touch_their_toes_and_then_stands_up,46,False
378,0.3289,0.4724,0.1553,An_individual_touches_their_toes_and_returns_to_a_standing_position,43,False
379,0.3762,0.413,0.1554,A_person_pulls_their_knee_up_to_their_chest,76,False
380,0.3446,0.4514,0.1555,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,81,False
381,0.3289,0.4729,0.1555,A_person_lifts_their_knee_to_their_chest,77,False
382,0.4149,0.3748,0.1555,Someone_elevates_their_knee_to_their_chest,98,False
383,0.3602,0.432,0.1556,Someone_pushes_a_large_object,61,False
384,0.3228,0.4819,0.1556,A_person_reaches_for_their_toes_and_gets_back_up,2,False
385,0.437,0.356,0.1556,A_person_rolls_ahead_and_gets_back_on_their_feet,52,False
386,0.3761,0.4141,0.1557,A_person_stretches_to_touch_their_toes_and_then_rises,35,False
387,0.4308,0.3614,0.1557,A_person_pulls_their_knee_up_to_their_chest,2,False
388,0.4312,0.3614,0.1558,Someone_rolls_forward_and_gets_up,45,False
389,0.3932,0.3964,0.1558,Someone_performs_a_forward_roll_and_then_stands,20,False
390,0.3659,0.4256,0.1558,Someone_performs_a_pirouette,93,False
391,0.3377,0.4615,0.1559,An_individual_touches_their_toes_and_returns_to_a_standing_position,72,False
392,0.3562,0.4375,0.1559,A_person_claps,18,False
393,0.4789,0.3256,0.1559,An_individual_reaches_down_to_their_toes_and_stands_up_straight,36,False
394,0.3126,0.499,0.156,An_individual_claps_in_celebration,26,False
395,0.4447,0.351,0.1561,Someone_leans_down_to_touch_their_toes_and_stands_back_up,65,False
396,0.3276,0.4766,0.1561,A_person_goes_up_into_the_air,54,False
397,0.4423,0.3532,0.1562,Someone_springs_up_off_the_ground,28,False
398,0.3297,0.4737,0.1562,An_individual_raises_a_knee_towards_their_chest,81,False
399,0.4662,0.3352,0.1563,Someone_springs_up_off_the_ground,35,False
400,0.4776,0.3272,0.1563,Someone_springs_up_off_the_ground,4,False
401,0.3989,0.3921,0.1564,Someone_rolls_forward_and_stands_up,93,False
402,0.3787,0.4129,0.1564,Someone_pushes_a_large_object,97,False
403,0.3921,0.3989,0.1564,Someone_leans_down_to_touch_their_toes_and_stands_back_up,37,False
404,0.3892,0.4019,0.1564,A_person_brings_their_knee_in_towards_their_chest,90,False
405,0.3085,0.5072,0.1565,An_individual_raises_a_knee_towards_their_chest,61,False
406,0.3718,0.421,0.1565,A_person_lifts_their_knee_to_their_chest,94,False
407,0.3258,0.4805,0.1565,A_person_claps,65,False
408,0.4366,0.359,0.1567,Someone_rolls_forward_and_gets_up,40,False
409,0.4478,0.3501,0.1568,An_individual_rolls_forward_and_quickly_gets_up,42,False
410,0.3159,0.4966,0.1568,A_person_rolls_forward_and_returns_to_a_standing_position,69,False
411,0.3254,0.482,0.1568,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,97,False
412,0.3846,0.4077,0.1568,Someone_rolls_in_a_forward_motion_and_stands_up,59,False
413,0.3991,0.3934,0.157,Someone_leans_down_to_touch_their_toes_and_stands_back_up,35,False
414,0.3098,0.507,0.157,A_person_raises_a_knee_to_their_chest,34,False
415,0.3698,0.4247,0.1571,Someone_applauds_by_clapping,78,False
416,0.3527,0.446,0.1573,A_person_stretches_to_touch_their_toes_and_then_rises,12,False
417,0.3246,0.485,0.1574,An_individual_raises_a_knee_towards_their_chest,19,False
418,0.4212,0.3738,0.1575,Someone_performs_a_forward_roll_and_then_stands,4,False
419,0.4843,0.3253,0.1575,An_individual_reaches_down_to_their_toes_and_stands_up_straight,65,False
420,0.4302,0.3665,0.1576,A_person_rotates_in_a_pirouette,97,False
421,0.3369,0.4677,0.1576,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,48,False
422,0.3942,0.4006,0.1579,Someone_moves_forward_by_rolling_and_then_stands,49,False
423,0.41,0.3851,0.1579,Someone_rolls_forward_and_gets_up,15,False
424,0.3513,0.4497,0.1579,A_person_claps,59,False
425,0.3279,0.4816,0.1579,A_person_lifts_their_knee_to_their_chest,74,False
426,0.3325,0.4752,0.158,A_person_raises_a_knee_to_their_chest,25,False
427,0.3395,0.4658,0.1581,A_person_lifts_their_knee_to_their_chest,97,False
428,0.3656,0.4325,0.1581,Someone_performs_a_pirouette,1,False
429,0.332,0.4765,0.1582,Someone_leans_down_to_touch_their_toes_and_stands_back_up,6,False
430,0.3016,0.5249,0.1583,A_person_raises_a_knee_to_their_chest,88,False
431,0.3376,0.4691,0.1584,An_individual_tumbles_forward_and_then_gets_up,20,False
432,0.4176,0.3796,0.1585,An_individual_reaches_down_to_their_toes_and_stands_up_straight,87,False
433,0.4556,0.348,0.1586,Someone_rolls_forward_and_gets_up,5,False
434,0.3767,0.4213,0.1587,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,46,False
435,0.343,0.4626,0.1587,A_person_raises_a_knee_to_their_chest,58,False
436,0.3822,0.4154,0.1587,A_person_lifts_their_knee_to_their_chest,30,False
437,0.3617,0.4386,0.1587,An_individual_rolls_forward_and_quickly_gets_up,33,False
438,0.4346,0.3654,0.1588,Someone_rolls_forward_and_gets_up,89,False
439,0.3263,0.4868,0.1588,An_individual_raises_a_knee_towards_their_chest,17,False
440,0.3705,0.4288,0.1589,A_person_rolls_ahead_and_gets_back_on_their_feet,5,False
441,0.4073,0.3904,0.159,Someone_rolls_forward_and_gets_up,18,False
442,0.4405,0.3612,0.1591,An_individual_lifts_a_knee_up_to_their_chest,89,False
443,0.3534,0.4501,0.1591,An_individual_touches_their_toes_and_returns_to_a_standing_position,6,False
444,0.3878,0.4102,0.1591,A_person_brings_their_knee_in_towards_their_chest,28,False
445,0.4344,0.3664,0.1592,Someone_springs_up_off_the_ground,41,False
446,0.3954,0.403,0.1593,Someone_elevates_their_knee_to_their_chest,21,False
447,0.3737,0.4262,0.1593,A_person_bends_their_leg_and_raises_their_knee_to_their_chest,43,False
448,0.3491,0.4563,0.1593,A_person_raises_a_knee_to_their_chest,28,False
449,0.4052,0.393,0.1593,Someone_moves_forward_by_rolling_and_then_stands,31,False
450,0.4447,0.3585,0.1594,Someone_springs_up_off_the_ground,30,False
451,0.379,0.4206,0.1594,A_person_rolls_ahead_and_gets_back_on_their_feet,81,False
452,0.3635,0.4386,0.1594,A_person_stretches_to_touch_their_toes_and_then_rises,50,False
453,0.3343,0.4768,0.1594,A_person_gives_a_round_of_applause,64,False
454,0.4504,0.3539,0.1594,Someone_pushes_off_the_ground_and_rises,61,False
455,0.3478,0.4586,0.1595,Someone_moves_forward_by_rolling_and_then_stands,86,False
456,0.4049,0.3938,0.1595,An_individual_reaches_down_to_their_toes_and_stands_up_straight,59,False
457,0.4139,0.3854,0.1595,Someone_touches_their_toes_and_stands_back_up,16,False
458,0.3998,0.399,0.1595,An_individual_rolls_forward_and_quickly_gets_up,48,False
459,0.3939,0.4052,0.1596,A_person_pulls_their_knee_up_to_their_chest,60,False
460,0.3299,0.4846,0.1599,An_individual_claps_in_celebration,85,False
461,0.4017,0.3984,0.16,A_person_rolls_forward_and_returns_to_a_standing_position,95,False
462,0.379,0.4222,0.16,An_individual_touches_their_toes_and_returns_to_a_standing_position,12,False
463,0.424,0.3774,0.16,Someone_rolls_forward_and_gets_up,55,False
464,0.4067,0.3936,0.1601,Someone_moves_forward_by_rolling_and_then_stands,45,False
465,0.3241,0.4944,0.1602,A_person_raises_a_knee_to_their_chest,63,False
466,0.4488,0.3572,0.1603,Someone_bends_down_to_touch_their_toes_and_then_stands_up,93,False
467,0.4028,0.3979,0.1603,A_person_rotates_in_a_pirouette,54,False
468,0.4276,0.3752,0.1605,Someone_rolls_forward_and_gets_up,32,False
469,0.4124,0.3894,0.1606,A_person_brings_their_knee_in_towards_their_chest,66,False
470,0.3959,0.4059,0.1607,A_person_goes_up_into_the_air,24,False
471,0.3987,0.4031,0.1607,Someone_executes_a_pirouette,83,False
472,0.3986,0.4033,0.1608,Someone_elevates_their_knee_to_their_chest,67,False
473,0.3947,0.4074,0.1608,A_person_lifts_their_knee_to_their_chest,32,False
474,0.3956,0.4064,0.1608,Someone_rolls_forward_and_gets_up,62,False
475,0.3769,0.4269,0.1609,Someone_touches_their_toes_and_stands_back_up,62,False
476,0.4126,0.3901,0.161,Someone_positions_their_knee_at_chest_height,62,False
477,0.3917,0.4111,0.161,Someone_performs_a_pirouette,6,False
478,0.3905,0.4123,0.161,A_person_pulls_their_knee_up_to_their_chest,87,False
479,0.3285,0.4901,0.161,A_person_goes_up_into_the_air,70,False
480,0.3836,0.4198,0.161,Someone_performs_a_pirouette,49,False
481,0.4837,0.333,0.1611,An_individual_reaches_down_to_their_toes_and_stands_up_straight,23,False
482,0.3508,0.4594,0.1611,An_individual_touches_their_toes_and_returns_to_a_standing_position,74,False
483,0.4105,0.3925,0.1611,Someone_touches_their_toes_and_stands_back_up,24,False
484,0.3051,0.5285,0.1612,An_individual_raises_a_knee_towards_their_chest,44,False
485,0.4005,0.4026,0.1612,Someone_executes_a_pirouette,80,False
486,0.3271,0.4928,0.1612,A_person_claps,50,False
487,0.3919,0.4113,0.1612,Someone_pushes_a_large_object,73,False
488,0.469,0.344,0.1613,Someone_elevates_their_knee_to_their_chest,4,False
489,0.427,0.3777,0.1613,Someone_elevates_their_knee_to_their_chest,8,False
490,0.3931,0.4105,0.1614,Someone_rolls_forward_and_stands_up,0,False
491,0.4093,0.3943,0.1614,Someone_moves_forward_by_rolling_and_then_stands,90,False
492,0.4026,0.4012,0.1615,Someone_springs_up_off_the_ground,93,False
493,0.4436,0.3643,0.1616,Someone_rolls_forward_and_gets_up,14,False
494,0.3738,0.4323,0.1616,A_person_stretches_to_touch_their_toes_and_then_rises,20,False
495,0.3446,0.4692,0.1617,Someone_touches_their_toes_and_stands_back_up,81,False
496,0.3345,0.4832,0.1617,A_person_claps,32,False
497,0.3905,0.4145,0.1618,An_individual_touches_their_toes_and_returns_to_a_standing_position,36,False
498,0.4726,0.3424,0.1618,An_individual_reaches_down_to_their_toes_and_stands_up_straight,32,False
499,0.3425,0.4729,0.162,Someone_moves_forward_by_rolling_and_then_stands,76,False
500,0.4201,0.3857,0.162,A_person_goes_up_into_the_air,80,False
501,0.2963,0.5472,0.1621,An_individual_raises_a_knee_towards_their_chest,98,False
502,0.3859,0.4201,0.1621,Someone_moves_forward_by_rolling_and_then_stands,99,False
503,0.4226,0.3839,0.1622,Someone_moves_forward_by_rolling_and_then_stands,36,False
504,0.3509,0.4622,0.1622,A_person_stretches_to_touch_their_toes_and_then_rises,34,False
505,0.4799,0.338,0.1622,An_individual_brings_their_knee_close_to_their_chest,42,False
506,0.3589,0.4519,0.1622,An_individual_lifts_a_knee_up_to_their_chest,10,False
507,0.2993,0.542,0.1622,An_individual_claps_in_celebration,34,False
508,0.396,0.4098,0.1623,A_person_lifts_their_knee_to_their_chest,15,False
509,0.3876,0.4191,0.1624,Someone_leans_down_to_touch_their_toes_and_stands_back_up,63,False
510,0.3812,0.426,0.1624,A_person_lifts_their_knee_to_their_chest,8,False
511,0.3764,0.4315,0.1624,Someone_performs_a_pirouette,99,False
512,0.435,0.3733,0.1624,Someone_springs_up_off_the_ground,43,False
513,0.4444,0.3657,0.1625,Someone_springs_up_off_the_ground,13,False
514,0.3267,0.4977,0.1626,A_person_performs_a_clap,85,False
515,0.4147,0.392,0.1626,Someone_springs_up_off_the_ground,48,False
516,0.5481,0.2966,0.1626,An_individual_brings_their_knee_close_to_their_chest,39,False
517,0.3939,0.4129,0.1626,A_person_lifts_their_knee_to_their_chest,38,False
518,0.3381,0.4811,0.1627,An_individual_rolls_forward_and_rises,20,False
519,0.3793,0.4288,0.1627,Someone_springs_up_off_the_ground,86,False
520,0.3877,0.4196,0.1627,Someone_springs_up_off_the_ground,90,False
521,0.412,0.3949,0.1627,Someone_elevates_their_knee_to_their_chest,14,False
522,0.3833,0.4245,0.1627,An_individual_brings_their_knee_close_to_their_chest,3,False
523,0.3997,0.4073,0.1628,An_individual_rolls_forward_and_quickly_gets_up,59,False
524,0.3679,0.4424,0.1628,Someone_pushes_off_the_ground_and_rises,10,False
525,0.3573,0.4558,0.1628,A_person_lifts_their_knee_to_their_chest,93,False
526,0.3607,0.4513,0.1628,Someone_applauds_by_clapping,93,False
527,0.4154,0.3921,0.1629,Someone_moves_forward_by_rolling_and_then_stands,97,False
528,0.343,0.4753,0.163,Someone_pushes_a_large_object,72,False
529,0.3942,0.4136,0.1631,A_person_pulls_their_knee_up_to_their_chest,9,False
530,0.3201,0.5095,0.1631,An_individual_raises_a_knee_towards_their_chest,73,False
531,0.4289,0.3805,0.1632,An_individual_reaches_down_to_their_toes_and_stands_up_straight,68,False
532,0.3773,0.4325,0.1632,Someone_elevates_their_knee_to_their_chest,17,False
533,0.3863,0.4224,0.1632,An_individual_tries_to_push_a_heavy_thing,22,False
534,0.3887,0.4198,0.1632,Someone_moves_forward_by_rolling_and_then_stands,6,False
535,0.3942,0.4142,0.1633,Someone_moves_forward_by_rolling_and_then_stands,34,False
536,0.3971,0.4112,0.1633,Someone_moves_forward_by_rolling_and_then_stands,91,False
537,0.3935,0.4152,0.1634,Someone_rolls_in_a_forward_motion_and_stands_up,97,False
538,0.3579,0.4566,0.1634,Someone_executes_a_pirouette,17,False
539,0.4621,0.3536,0.1634,Someone_springs_up_off_the_ground,32,False
540,0.4522,0.3617,0.1635,An_individual_reaches_down_to_their_toes_and_stands_up_straight,7,False
541,0.3826,0.4273,0.1635,A_person_bends_their_leg_and_raises_their_knee_to_their_chest,22,False
542,0.3951,0.4149,0.1639,Someone_elevates_their_knee_to_their_chest,80,False
543,0.3966,0.4133,0.1639,A_person_stretches_to_touch_their_toes_and_then_rises,1,False
544,0.3885,0.4219,0.1639,A_person_brings_their_knee_in_towards_their_chest,98,False
545,0.3636,0.4506,0.1639,A_person_lifts_their_knee_to_their_chest,35,False
546,0.3684,0.4452,0.164,Someone_moves_forward_by_rolling_and_then_stands,85,False
547,0.3754,0.4369,0.164,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,29,False
548,0.3618,0.4532,0.164,A_person_rolls_ahead_and_gets_back_on_their_feet,58,False
549,0.4692,0.3496,0.164,Someone_shoves_a_weighty_object,37,False
550,0.4823,0.34,0.164,An_individual_reaches_down_to_their_toes_and_stands_up_straight,18,False
551,0.3796,0.4321,0.164,A_person_rolls_forward_and_returns_to_a_standing_position,33,False
552,0.4068,0.4034,0.1641,Someone_touches_their_toes_and_stands_back_up,40,False
553,0.3889,0.4222,0.1642,Someone_moves_forward_by_rolling_and_then_stands,4,False
554,0.4015,0.409,0.1642,Someone_leans_down_to_touch_their_toes_and_stands_back_up,41,False
555,0.3968,0.4139,0.1642,Someone_elevates_their_knee_to_their_chest,96,False
556,0.3221,0.5101,0.1643,An_individual_raises_a_knee_towards_their_chest,48,False
557,0.332,0.4949,0.1643,An_individual_claps_in_celebration,69,False
558,0.405,0.4059,0.1644,An_individual_lifts_a_knee_up_to_their_chest,66,False
559,0.3965,0.4148,0.1645,An_individual_completes_a_pirouette,95,False
560,0.3394,0.4849,0.1646,A_person_raises_a_knee_to_their_chest,4,False
561,0.335,0.4915,0.1646,An_individual_raises_a_knee_towards_their_chest,56,False
562,0.3217,0.5116,0.1646,A_person_performs_a_clap,93,False
563,0.3791,0.4345,0.1647,A_person_bends_their_leg_and_raises_their_knee_to_their_chest,34,False
564,0.4296,0.3834,0.1647,Someone_springs_up_off_the_ground,82,False
565,0.3221,0.5117,0.1648,A_person_gives_a_round_of_applause,17,False
566,0.4131,0.3989,0.1648,A_person_rotates_in_a_pirouette,91,False
567,0.4582,0.3597,0.1648,An_individual_reaches_down_to_their_toes_and_stands_up_straight,34,False
568,0.4495,0.3665,0.1648,An_individual_rolls_forward_and_quickly_gets_up,21,False
569,0.4189,0.3936,0.1649,A_person_rotates_in_a_pirouette,31,False
570,0.4452,0.3703,0.1649,Someone_pushes_off_the_ground_and_rises,62,False
571,0.4805,0.3432,0.1649,Someone_reaches_up_with_their_right_arm_to_their_head,78,False
572,0.3227,0.5116,0.1651,An_individual_raises_a_knee_towards_their_chest,85,False
573,0.3692,0.4473,0.1651,Someone_pushes_a_large_object,92,False
574,0.3504,0.4713,0.1651,A_person_stretches_to_touch_their_toes_and_then_rises,45,False
575,0.3773,0.438,0.1653,A_person_brings_their_knee_in_towards_their_chest,22,False
576,0.4134,0.3998,0.1653,An_individual_reaches_down_to_their_toes_and_stands_up_straight,56,False
577,0.4432,0.3731,0.1654,An_individual_lifts_a_knee_up_to_their_chest,2,False
578,0.3374,0.4904,0.1655,A_person_claps,93,False
579,0.3648,0.4535,0.1655,A_person_reaches_for_their_toes_and_gets_back_up,24,False
